ID,x,y,z,wire_direction_x,wire_direction_y,wire_direction_z,halflength,type,sector,layer,layer_lim,sector_lim,num_neighbors
3511,-31.614,-6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3512,-31.614,-7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3513,-31.614,-8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3514,-31.614,-9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3515,-31.614,-10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3516,-31.614,-11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3517,-31.614,-12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3518,-31.614,-13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3519,-31.614,-14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3520,-31.614,-15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3521,-31.614,-16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3522,-31.614,-17.238,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3523,-31.614,-18.252,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3524,-31.614,1.014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3525,-31.614,2.028,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3526,-31.614,3.042,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3527,-31.614,4.056,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3528,-31.614,5.07,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3529,-31.614,6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3530,-31.614,7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3531,-31.614,8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3532,-31.614,9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3533,-31.614,10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3534,-31.614,11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3535,-31.614,12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3536,-31.614,13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3537,-31.614,14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3538,-31.614,15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3539,-31.614,16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3540,-31.614,17.238,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3541,-31.614,18.252,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3542,-32.492,-0.507,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3543,-32.492,-1.521,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3544,-32.492,-2.535,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3545,-32.492,-3.549,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3546,-32.492,-4.563,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3547,-32.492,-5.577,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3548,-32.492,-6.591,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3549,-32.492,-7.605,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3550,-32.492,-8.619,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3551,-32.492,-9.633,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3552,-32.492,-10.647,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3553,-32.492,-11.661,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3554,-32.492,-12.675,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3555,-32.492,-13.689,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3556,-32.492,-14.703,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3557,-32.492,-15.717,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3558,-32.492,-16.731,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3559,-32.492,-17.745,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3560,-32.492,-18.759,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3561,-32.492,0.507,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3562,-32.492,1.521,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3563,-32.492,2.535,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3564,-32.492,3.549,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3565,-32.492,4.563,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3566,-32.492,5.577,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3567,-32.492,6.591,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3568,-32.492,7.605,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3569,-32.492,8.619,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3570,-32.492,9.633,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3571,-32.492,10.647,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3572,-32.492,11.661,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3573,-32.492,12.675,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3574,-32.492,13.689,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3575,-32.492,14.703,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3576,-32.492,15.717,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3577,-32.492,16.731,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3578,-32.492,17.745,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3579,-32.492,18.759,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3580,-33.37,4.08665e-15,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3581,-33.37,-1.014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3582,-33.37,-2.028,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3583,-33.37,-3.042,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3584,-33.37,-4.056,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3585,-33.37,-5.07,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3586,-33.37,-6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3587,-33.37,-7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3588,-33.37,-8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3589,-33.37,-9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3590,-33.37,-10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3591,-33.37,-11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3592,-33.37,-12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3593,-33.37,-13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3594,-33.37,-14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3595,-33.37,-15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3596,-33.37,-16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3597,-33.37,-17.238,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3598,-33.37,-18.252,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3599,-33.37,-19.266,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3600,-33.37,1.014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3601,-33.37,2.028,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3602,-33.37,3.042,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3603,-33.37,4.056,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3604,-33.37,5.07,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3605,-33.37,6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3606,-33.37,7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3607,-33.37,8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3608,-33.37,9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3609,-33.37,10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3610,-33.37,11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3611,-33.37,12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3612,-33.37,13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3613,-33.37,14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3614,-33.37,15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3615,-33.37,16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3616,-33.37,17.238,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3617,-33.37,18.252,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3618,-33.37,19.266,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3619,-34.248,-0.507,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3620,-34.248,-1.521,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3621,-34.248,-2.535,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3622,-34.248,-3.549,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3623,-34.248,-4.563,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3624,-34.248,-5.577,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3625,-34.248,-6.591,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3626,-34.248,-7.605,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3627,-34.248,-8.619,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3628,-34.248,-9.633,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3629,-34.248,-10.647,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3630,-34.248,-11.661,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3631,-34.248,-12.675,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3632,-34.248,-13.689,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3633,-34.248,-14.703,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3634,-34.248,-15.717,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3635,-34.248,-16.731,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3636,-34.248,-17.745,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3637,-34.248,-18.759,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3638,-34.248,-19.773,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3639,-34.248,0.507,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3640,-34.248,1.521,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3641,-34.248,2.535,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3642,-34.248,3.549,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3643,-34.248,4.563,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3644,-34.248,5.577,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3645,-34.248,6.591,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3646,-34.248,7.605,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3647,-34.248,8.619,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3648,-34.248,9.633,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3649,-34.248,10.647,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3650,-34.248,11.661,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3651,-34.248,12.675,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3652,-34.248,13.689,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3653,-34.248,14.703,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3654,-34.248,15.717,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3655,-34.248,16.731,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3656,-34.248,17.745,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3657,-34.248,18.759,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3658,-34.248,19.773,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3659,-35.126,4.30169e-15,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3660,-35.126,-1.014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3661,-35.126,-2.028,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3662,-35.126,-3.042,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3663,-35.126,-4.056,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3664,-35.126,-5.07,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3665,-35.126,-6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3666,-35.126,-7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3667,-35.126,-8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3668,-35.126,-9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3669,-35.126,-10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3670,-35.126,-11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3671,-35.126,-12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3672,-35.126,-13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3673,-35.126,-14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3674,-35.126,-15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3675,-35.126,-16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3676,-35.126,-17.238,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3677,-35.126,-18.252,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3678,-35.126,-19.266,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3679,-35.126,-20.28,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3680,-35.126,1.014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3681,-35.126,2.028,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3682,-35.126,3.042,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3683,-35.126,4.056,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3684,-35.126,5.07,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3685,-35.126,6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3686,-35.126,7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3687,-35.126,8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3688,-35.126,9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3689,-35.126,10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3690,-35.126,11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3691,-35.126,12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3692,-35.126,13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3693,-35.126,14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3694,-35.126,15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3695,-35.126,16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3696,-35.126,17.238,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3697,-35.126,18.252,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3698,-35.126,19.266,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3699,-35.126,20.28,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3700,-36.004,-0.507,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3701,-36.004,-1.521,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3702,-36.004,-2.535,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3703,-36.004,-3.549,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3704,-36.004,-4.563,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3705,-36.004,-5.577,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3706,-36.004,-6.591,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3707,-36.004,-7.605,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3708,-36.004,-8.619,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3709,-36.004,-9.633,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3710,-36.004,-10.647,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3711,-36.004,-11.661,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3712,-36.004,-12.675,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3713,-36.004,-13.689,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3714,-36.004,-14.703,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3715,-36.004,-15.717,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3716,-36.004,-16.731,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3717,-36.004,-17.745,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3718,-36.004,-18.759,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3719,-36.004,0.507,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3720,-36.004,1.521,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3721,-36.004,2.535,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3722,-36.004,3.549,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3723,-36.004,4.563,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3724,-36.004,5.577,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3725,-36.004,6.591,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3726,-36.004,7.605,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3727,-36.004,8.619,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3728,-36.004,9.633,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3729,-36.004,10.647,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3730,-36.004,11.661,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3731,-36.004,12.675,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3732,-36.004,13.689,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3733,-36.004,14.703,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3734,-36.004,15.717,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3735,-36.004,16.731,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3736,-36.004,17.745,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3737,-36.004,18.759,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3738,-36.882,4.51674e-15,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3739,-36.882,-1.014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3740,-36.882,-2.028,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3741,-36.882,-3.042,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3742,-36.882,-4.056,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3743,-36.882,-5.07,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3744,-36.882,-6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3745,-36.882,-7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3746,-36.882,-8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3747,-36.882,-9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3748,-36.882,-10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3749,-36.882,-11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3750,-36.882,-12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3751,-36.882,-13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3752,-36.882,-14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3753,-36.882,-15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3754,-36.882,-16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3755,-36.882,1.014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3756,-36.882,2.028,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3757,-36.882,3.042,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3758,-36.882,4.056,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3759,-36.882,5.07,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3760,-36.882,6.084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3761,-36.882,7.098,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3762,-36.882,8.112,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3763,-36.882,9.126,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3764,-36.882,10.14,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3765,-36.882,11.154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3766,-36.882,12.168,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3767,-36.882,13.182,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3768,-36.882,14.196,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3769,-36.882,15.21,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3770,-36.882,16.224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3771,-37.76,-0.507,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3772,-37.76,-1.521,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3773,-37.76,-2.535,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3774,-37.76,-3.549,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3775,-37.76,-4.563,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3776,-37.76,-5.577,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3777,-37.76,-6.591,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3778,-37.76,-7.605,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3779,-37.76,-8.619,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3780,-37.76,-9.633,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3781,-37.76,-10.647,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3782,-37.76,-11.661,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3783,-37.76,-12.675,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3784,-37.76,-13.689,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
3785,-37.76,-14.703,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
